eid source target dir capacity speed_mph cost_time tt_user tt_soc
40744 87 21341 1 8100 40 0.183767252625 0.257287 0.257279
26646 87 103 1 8100 40 0.176352106295 0.247121 0.247396
2747 88 25321 1 1900 30 0.0502220781958 0.070324 0.0703246
57961 88 23386 1 1900 30 3.13092576408 4.50494 4.4479
73201 88 19118 1 950 20 0.0849272131189 0.118898 0.118898
49751 89 5358 1 1900 30 0.784638653208 1.09911 1.09912
50801 89 3006 1 1900 30 0.115520015314 0.165977 0.16609
376 89 71 1 1900 30 3.1831150958 4.45636 4.45636
7957 90 25079 1 8100 40 0.483021985747 0.676297 0.676243
11656 90 10335 1 1900 30 0.41546204046 0.622381 0.605754
73983 91 10083 1 1900 30 1.31181523821 1.83654 1.83654
53459 92 25512 1 8100 40 0.202548071618 0.283826 0.283667
43991 92 15555 1 6900 60 0.378380080617 0.62209 0.554311
2296 93 17397 1 1900 30 0.0247207155875 0.0346368 0.034645
48943 93 7069 1 1900 30 0.0976732679303 0.136843 0.137666
74471 94 18138 1 1900 30 2.95982646636 4.14376 4.14376
25568 94 933 1 1900 30 0.21327311875 0.298635 0.298642
74465 94 1254 1 1900 30 1.09478934757 1.53538 1.54002
477 95 177 1 950 20 0.13023930528 0.182335 0.182335
92263 95 2174 1 950 20 0.115109843131 0.161154 0.161154
56277 95 2801 1 950 20 1.28212588946 1.79498 1.79498
22272 96 221 1 6900 60 0.11926862283 0.171667 0.16828
48896 97 11274 1 6900 60 0.22176587902 0.312194 0.312771
17291 97 24660 1 8100 40 0.311102286059 0.435559 0.435548
51589 98 428 1 1900 30 0.356504729662 0.683924 0.623122
50946 98 5198 1 1900 30 0.0256484791403 0.0360319 0.0361727
85077 99 24144 1 950 20 4.38896858577 6.14456 6.14456
89855 99 877 1 950 20 10.0291652725 14.0408 14.0408
51099 100 6634 1 5400 40 0.222393386856 0.314172 0.312983
15487 100 4411 1 1900 30 0.0628499675093 0.111245 0.0978727
48029 101 26427 1 1900 30 0.15680808179 0.222712 0.237014
55443 101 6077 1 5400 40 0.036106511119 0.0509974 0.0506384
17105 102 6077 1 1900 20 0.121561257049 0.170864 0.171261
48028 102 101 1 1900 30 0.0909741861917 0.129074 0.138375
38103 103 12535 1 8100 40 0.148225324226 0.207675 0.20788
91859 104 14496 1 1900 30 0.344834826424 0.482843 0.485339
514 104 284 1 1900 30 0.370965569898 0.519548 0.519803
93273 104 8799 1 1900 30 0.399786467072 0.559702 0.559795
89185 105 10635 1 950 20 1.12616722476 1.57663 1.57663
47675 106 1636 1 950 20 0.77472439232 1.08461 1.08461
91017 106 1370 1 950 20 0.105844796588 0.148183 0.148183
49426 106 124 1 950 20 0.639933309737 0.895907 0.895907
53462 106 105 1 950 20 0.249186318893 0.348861 0.348861
12704 107 16445 1 950 20 0.460013960097 0.64402 0.64402
5598 108 7172 1 5400 40 0.174221036032 0.247311 0.247283
53198 108 4813 1 1900 30 0.107082488582 0.157609 0.167446
35499 109 10992 1 950 20 0.377060963006 0.527885 0.527885
59725 109 10017 1 950 20 0.133688948632 0.187165 0.187165
69401 110 840 1 1900 30 1.18098191708 1.65339 1.65339
18511 110 22699 1 1900 30 2.17014582467 3.0383 3.03895
18531 110 23197 1 950 20 1.76297958144 2.46817 2.46817
50032 111 6209 1 1900 30 0.157099948996 0.385642 0.3083
10004 112 115 1 5400 40 0.0121158597675 0.0169763 0.016975
9547 113 3072 1 5400 40 0.0361260818074 0.0505765 0.0505765
44329 113 112 1 8100 40 0.0100744352824 0.0141043 0.0141043
338 114 19121 1 5400 40 0.167966185955 0.237979 0.255016
9987 112 116 1 8100 40 0.0226428 0.0317141 0.0317128
10005 115 22335 1 5400 40 0.105528370869 0.147751 0.147751
9546 116 113 1 5400 40 0.0124778635523 0.017469 0.017469
9988 116 22582 1 8100 40 0.0582783472804 0.08159 0.0815899
14726 117 1819 1 950 20 0.0143436005838 0.0200814 0.0200867
82829 117 23229 1 950 20 0.0815351409023 0.117096 0.116854
68397 118 7753 1 1900 30 0.100098934368 0.140159 0.140198
17278 118 24971 1 1900 30 0.391334630508 0.547895 0.547949
44639 119 14985 1 8100 40 0.133409814828 0.186804 0.186779
67049 120 7738 1 1900 30 0.849620434014 1.20195 1.20122
62769 120 18357 1 1900 30 0.0653509969824 0.0978479 0.0976785
80763 121 22114 1 950 20 0.0284176839645 0.0397848 0.0397848
11840 121 22006 1 950 20 0.976934905231 1.36771 1.36771
48785 122 8922 1 5400 40 0.16641363019 0.233177 0.233079
37207 123 26434 1 8100 40 0.745813477068 1.04414 1.04414
47215 123 11 1 8100 40 0.480936320179 0.673311 0.673311
49424 124 25642 1 950 20 0.45074489684 0.631067 0.631072
52825 124 228 1 950 20 1.4075386343 1.97055 1.97055
91015 124 106 1 950 20 0.639933309737 0.895912 0.895912
93219 124 1463 1 950 20 0.250790643513 0.35256 0.352462
48559 125 25963 1 1900 30 0.0229651894989 0.0321582 0.0321658
95047 125 11756 1 1900 30 1.45280992828 2.04688 2.05708
20616 126 20736 1 1900 30 0.84187142265 1.17874 1.17891
95045 126 25963 1 1900 30 0.0264683160975 0.0373463 0.0375599
9675 127 12561 1 6900 60 0.153906320145 0.24942 0.23673
71945 128 11677 1 950 20 0.194788263568 0.272704 0.272704
48979 128 25245 1 950 20 3.86722509102 5.41412 5.41412
74011 129 18188 1 1900 30 0.416154114238 0.582654 0.582655
25057 129 22276 1 1900 30 1.67983981784 2.35178 2.35178
47685 130 20901 1 1900 30 0.0523412564513 0.0732795 0.0732804
57595 130 25214 1 1900 30 0.419834966262 0.589854 0.595543
57123 131 6585 1 1900 30 0.145286063723 0.203401 0.203401
32695 131 9051 1 1900 30 0.398762074859 0.55904 0.563382
14074 131 892 1 1900 30 0.149113951011 0.208951 0.20893
14632 132 23740 1 6900 60 0.0238239747181 0.0455763 0.0379832
16437 133 2209 1 1900 30 0.164109302281 0.230645 0.230637
53113 134 17147 1 1900 30 0.449643196725 0.630738 0.631305
54885 134 12798 1 950 20 2.58081750237 3.61347 3.61363
93405 134 159 1 1900 30 0.177503489055 0.255816 0.25452
85651 135 23682 1 1900 30 0.15250812944 0.213515 0.213516
41309 135 2723 1 1900 30 4.24892398281 5.94889 5.95038
40486 135 26285 1 1900 30 0.146274418166 0.204784 0.204784
86337 136 4288 1 1900 30 0.0714959862094 0.100146 0.100419
93411 136 15698 1 1900 30 0.323498859233 0.455746 0.457154
54999 136 275 1 1900 30 0.66812757995 0.938084 0.939617
53119 136 4317 1 1900 30 0.0788457302556 0.110574 0.110664
18832 137 13486 1 6900 60 3.41229403735 4.77722 4.77722
37382 138 11031 1 1900 30 0.274000749587 0.383603 0.383603
82883 138 25109 1 950 20 2.77309557686 3.88244 3.88244
82963 138 6951 1 1900 30 1.27544417518 1.78606 1.78606
74611 139 17985 1 1900 30 1.77043300596 2.47861 2.506
56443 139 11114 1 1900 30 0.989048613494 1.39377 1.4033
25761 139 16330 1 1900 30 0.759152027941 1.06484 1.06325
59027 140 4217 1 1900 30 0.168733744235 0.23656 0.236733
60871 140 25025 1 1900 30 2.11732290319 2.96436 2.96438
42496 141 4288 1 1900 30 0.430020191137 0.606954 0.611643
56923 141 177 1 950 20 1.04493650161 1.46293 1.46294
45636 141 2 1 950 20 0.541874025219 0.758635 0.758635
86341 141 26441 1 1900 30 0.623881678403 0.919587 0.911149
52482 142 5746 1 1900 30 0.243254846545 0.340659 0.356538
2953 142 26340 1 1900 30 0.1530452439 0.255671 0.229027
61773 143 13458 1 950 20 1.60336561083 2.24473 2.24473
36244 143 17262 1 950 20 0.274144042067 0.383802 0.383802
93081 144 15000 1 950 20 1.71447229927 2.40026 2.40026
92905 144 15699 1 1900 30 0.637300619906 0.896081 0.903458
52338 144 13205 1 1900 30 0.547474605748 0.767624 0.769777
85119 145 24289 1 950 20 1.26356056559 1.76925 1.76907
40484 145 197 1 950 20 4.1178390851 5.76499 5.76499
72953 146 6363 1 1900 30 0.0464942211945 0.0690885 0.0679331
33639 146 19596 1 8100 40 0.212423792548 0.297649 0.29752
23485 146 16039 1 1900 30 0.0490428859645 0.0686622 0.0686633
34484 147 25704 1 8100 40 0.587983558863 0.823428 0.823343
34483 147 25236 1 6900 60 0.074093083009 0.108935 0.106377
21609 148 809 1 950 20 0.212946062757 0.298124 0.298124
91949 149 4257 1 1900 30 0.299701576838 0.419582 0.419582
76619 150 9498 1 5400 40 0.225893229749 0.365581 0.350203
27049 150 25708 1 5400 40 1.93755271766 2.71858 2.73203
61941 151 15315 1 950 20 0.80903655002 1.1335 1.13367
8034 151 9548 1 950 20 0.170979016919 0.27787 0.27817
8510 151 11807 1 950 20 1.09440756465 1.53221 1.53218
53889 152 173 1 1900 30 0.0671443158865 0.0940125 0.094582
42176 152 6166 1 5400 40 0.611808818331 0.880603 0.896985
51455 153 25872 1 8100 40 0.65511453334 0.918122 0.917295
52321 153 2448 1 8100 40 0.220210713526 0.308296 0.3083
3744 154 20218 1 1900 30 0.0963340906273 0.134887 0.134891
66661 154 12757 1 1900 30 0.0554043796359 0.0775757 0.0776234
67425 155 12522 1 950 20 3.13764265153 4.3927 4.3927
15729 155 22339 1 950 20 0.66762337211 0.934673 0.934673
67575 155 13906 1 1900 30 1.15769446047 1.62143 1.62125
15906 155 13830 1 1900 30 1.52471516987 2.1346 2.13461
12576 156 560 1 950 20 1.19176249699 1.66847 1.66847
65131 156 16898 1 950 20 0.440296165022 0.616416 0.616416
24921 156 10789 1 1900 30 1.30960909274 1.83944 1.84601
73979 156 17141 1 1900 30 0.322603339738 0.461034 0.469188
89925 157 193 1 1900 30 0.155120936662 0.344691 0.267711
47871 157 2980 1 1900 30 0.242884679615 0.373184 0.353233
52053 157 22484 1 5400 40 0.011829866092 0.0168145 0.016765
45123 158 25816 1 6900 60 0.303002439637 0.424498 0.424506
57041 159 2 1 950 20 0.925916779917 1.29628 1.29628
93407 159 4317 1 1900 30 0.229812758319 0.329332 0.328
53115 159 134 1 1900 30 0.177503489055 0.249785 0.250368
82689 160 18026 1 1900 30 1.13893216248 1.59451 1.59451
2951 161 162 1 1900 30 0.170761975074 0.329242 0.268899
50347 161 5 1 1900 30 0.327405411644 0.507287 0.482614
7034 162 6628 1 1900 30 0.303722572693 0.434782 0.427116
53458 162 4 1 1900 30 0.335457605242 0.469641 0.469641
2952 162 142 1 1900 30 0.156306966662 0.269611 0.244361
52640 163 14347 1 8100 40 0.388633847094 0.544113 0.544114
14070 164 2298 1 1900 30 0.0145320744252 0.0203504 0.0203557
47630 164 2299 1 1900 30 0.154582955719 0.216616 0.216498
66199 164 892 1 1900 30 0.0857201232507 0.120016 0.120025
74087 165 19305 1 1900 30 1.17269101023 1.64177 1.64177
74085 165 20962 1 1900 30 0.751614480967 1.05226 1.05226
42167 166 3400 1 5400 40 0.301996952598 0.4251 0.42478
12101 166 170 1 1900 30 0.0601060399067 0.085395 0.0899236
16769 167 9776 1 8100 40 0.135311221078 0.189438 0.189445
16478 167 1430 1 5400 40 0.0707941268374 0.101957 0.102754
48982 168 5960 1 5400 40 0.332504139951 0.515999 0.51201
47640 168 25986 1 1900 30 0.261612706633 0.405489 0.37572
53216 170 24009 1 1900 30 0.152996899911 0.227559 0.238043
48182 170 19908 1 5400 40 0.0842258324376 0.119394 0.121544
15074 171 3137 1 1900 30 0.440145632234 0.616227 0.616264
84515 171 14540 1 1900 30 0.512230537665 0.719184 0.719363
39523 171 1158 1 1900 30 0.260778239357 0.365703 0.365614
55178 173 21356 1 5400 40 0.0763268008608 0.106897 0.107023
53890 173 26294 1 1900 30 0.306480788956 0.429073 0.429074
81077 174 1952 1 1900 30 0.0888380447452 0.125009 0.124953
34719 174 21907 1 1900 30 0.121463256708 0.170052 0.170052
34765 174 19294 1 8100 40 0.0761070845818 0.106551 0.106551
52479 175 26427 1 1900 30 0.303581121959 0.425014 0.425045
17028 175 6069 1 1900 30 0.315488914551 0.472587 0.472293
1365 176 20864 1 8100 40 0.430256955333 0.60361 0.602774
6866 177 6932 1 1900 30 0.359554230802 0.503769 0.503869
1272 177 141 1 950 20 1.04493650161 1.46293 1.46293
60943 177 2174 1 1900 30 0.102250892853 0.143569 0.143594
56275 177 95 1 950 20 0.13023930528 0.182343 0.182347
23887 178 15754 1 5400 40 0.187262290717 0.26251 0.262594
2949 179 182 1 1900 30 0.0715557550648 0.116763 0.107518
33984 180 19467 1 1900 30 0.394190718673 0.551869 0.551873
2093 180 19452 1 1900 30 0.453868313454 0.635416 0.635416
74211 181 280 1 1900 30 0.401712515985 0.562398 0.562398
61723 181 16838 1 1900 30 0.541446323094 0.758025 0.758025
2950 182 161 1 1900 30 0.167708977199 0.26989 0.248454
78563 182 5 1 1900 30 0.366840982552 0.513589 0.513592
31206 182 1687 1 1900 30 0.151068835864 0.211541 0.21152
1991 183 22040 1 1900 30 0.093983237414 0.131577 0.131577
20817 183 19636 1 1900 30 0.461194931082 0.645748 0.64575
85101 184 25289 1 950 20 0.350529363682 0.490741 0.490741
40482 184 10587 1 950 20 0.583433936217 0.816808 0.816808
92831 185 15433 1 5400 40 0.0699739677678 0.0979636 0.0979636
52245 185 7916 1 5400 40 0.0469701124063 0.0657582 0.0657582
92537 186 12613 1 1900 30 0.0755635476105 0.105789 0.105789
23532 186 23591 1 1900 30 0.0970926796926 0.135945 0.135947
23153 187 10640 1 1900 30 0.153629948154 0.226219 0.220846
72749 187 206 1 1900 30 0.0102231396155 0.0143125 0.0143157
40379 188 11434 1 1900 30 1.25931008141 1.76303 1.76303
87263 188 20550 1 1900 30 0.282294857201 0.395213 0.395213
20781 189 848 1 1900 30 0.0242175991903 0.0339047 0.0340562
31622 190 5821 1 1900 30 1.35842103469 1.90314 1.90444
77843 190 11014 1 1900 30 0.3580784624 0.501345 0.501373
53888 191 152 1 1900 30 0.156206822421 0.21869 0.219196
53930 191 193 1 950 20 0.527491723019 0.738525 0.738508
19347 192 23632 1 1900 30 1.57594062863 2.20635 2.20636
70041 192 17846 1 1900 30 0.430350477882 0.602529 0.602559
89927 193 17060 1 1900 30 0.0578237564086 0.0953798 0.0902193
47792 193 157 1 1900 30 0.155120936662 0.239813 0.231531
51456 193 3206 1 8100 40 0.285636810959 0.40003 0.399906
51174 194 9034 1 5400 40 0.255983632526 0.358377 0.358377
9156 195 2208 1 5400 40 0.28090918642 0.39449 0.394597
16035 196 2075 1 8100 40 0.32872005442 0.460208 0.460208
85111 197 145 1 950 20 4.1178390851 5.76588 5.76527
40488 197 24938 1 950 20 3.87701865344 5.42783 5.42784
72835 198 10993 1 5400 40 0.17089474445 0.244625 0.244723
51173 198 194 1 5400 40 0.0528124812517 0.0739375 0.0739375
51991 198 8329 1 5400 40 0.0483401305068 0.0677418 0.0677626
76459 199 4902 1 1900 30 0.536953757016 0.766918 0.776302
75987 199 2725 1 1900 30 3.2846152525 4.60132 4.60068
28608 199 21310 1 1900 30 0.755829007711 1.05819 1.05818
92659 200 8329 1 5400 40 0.060795452866 0.0875228 0.0876084
51987 200 541 1 5400 40 0.775013095898 1.08638 1.08676
92393 200 13270 1 1900 30 0.745493581799 1.04369 1.04369
19005 201 7980 1 6900 60 0.287974694088 0.403318 0.403318
16723 201 887 1 8100 40 0.451748730113 0.632448 0.632448
15174 202 24369 1 1900 30 0.0145706242696 0.0206142 0.0206193
88737 203 19256 1 1900 30 0.216862286106 0.316655 0.314614
45705 203 9294 1 1900 30 0.270689343412 0.37897 0.37897
71055 204 1847 1 1900 30 1.52711888909 2.13797 2.13797
84279 204 6307 1 1900 30 0.25850588511 0.363554 0.363434
39344 204 11261 1 1900 30 0.486525077978 0.687012 0.687491
20770 204 3981 1 1900 30 0.147784728415 0.206899 0.206899
3443 205 8921 1 1900 30 0.327062296006 0.458062 0.458073
58395 205 2443 1 1900 30 0.092882658006 0.130063 0.130096
3263 205 3711 1 8100 40 0.0999555484123 0.139938 0.139938
23155 206 187 1 1900 30 0.0102231396155 0.0150607 0.0146989
23157 206 213 1 1900 30 0.0538213713341 0.0753504 0.0753643
68291 207 12712 1 1900 30 0.150865790016 0.217361 0.217265
16934 207 1604 1 1900 30 0.0734458640781 0.105149 0.104942
3471 208 17387 1 8100 40 0.0471972579185 0.0660762 0.0660764
23156 209 213 1 1900 20 0.0488030946019 0.0683243 0.0683243
14318 209 206 1 1900 30 0.0494301259576 0.0728571 0.0710943
30213 210 1601 1 1900 30 0.132432263248 0.185405 0.185405
78805 210 6090 1 950 20 0.0888092188336 0.124333 0.124333
31592 210 5028 1 950 20 3.34118419282 4.67766 4.67766
52909 211 13642 1 5400 40 0.0545253485375 0.0799251 0.0781589
54979 211 10563 1 1900 30 0.0735620926711 0.103151 0.103706
50058 212 26410 1 8100 40 0.415512339866 0.581724 0.581724
55577 212 4814 1 6900 60 0.36511102542 0.51157 0.511504
