eid source target dir capacity speed_mph cost_time tt_user tt_soc
17028 223 5566 1 5400 40 1.09379239227 1.42438 1.42725
34918 223 12375 1 5400 40 0.299957492274 0.39592 0.394257
37094 224 14361 1 950 20 0.034399373919 0.0453872 0.0472173
21527 225 5768 1 5400 40 0.0442648393688 0.0579929 0.0577598
30452 226 298 1 1900 30 1.08899728725 1.4157 1.4157
36398 226 190 1 1900 30 0.424260304498 0.564366 0.561007
4126 227 11276 1 5400 40 0.472446211401 0.617805 0.619146
4344 227 8927 1 5400 40 0.244788574973 0.319934 0.31915
8174 228 13858 1 1900 30 0.0338397506076 0.0440036 0.0440072
30560 228 13109 1 1900 30 1.30881255026 1.72502 1.70789
11117 229 14653 1 950 20 0.204083618966 1.27084 1.35962
180 230 7506 1 950 20 0.360795719141 0.499521 0.476961
21569 230 5085 1 1900 30 0.0616962318547 0.0836792 0.0836841
22847 231 8907 1 1900 30 1.02256359968 3.22982 2.81909
11975 232 11372 1 5400 40 3.03329468761 3.9462 3.94631
2256 233 197 1 1900 20 0.310357375779 0.403465 0.403465
8727 233 262 1 1900 30 0.219102714918 0.284841 0.284842
17794 234 11042 1 950 20 0.349730838954 0.45465 0.45465
10252 234 6871 1 950 20 0.106957082292 0.139044 0.139044
12871 235 6463 1 1900 30 0.4015735282 0.533155 0.537423
7221 236 7688 1 6900 60 0.0459588878382 0.0598549 0.0598863
33664 237 2123 1 950 20 0.595200838572 3.67365 1.79481
28238 237 9166 1 950 20 0.0389995121293 0.0516833 0.051169
33902 238 10392 1 950 20 0.487334043281 0.633534 0.633534
34772 239 7754 1 950 20 2.69417571789 3.50243 3.50243
17124 239 3932 1 1900 30 1.7747937446 2.30723 2.30723
