eid source target dir capacity speed_mph cost_time tt_user tt_soc
27787 1010 12224 1 950 20 0.0402949926508 0.0402951 0.0402951
24414 1010 1014 1 950 20 0.0395480650598 0.0397544 0.0395556
2995 1011 3513 1 5400 40 0.0643550813749 0.0833136 0.0686394
31579 1012 4216 1 6900 60 0.0511665790313 0.0521774 0.0520521
24157 1013 3569 1 1900 30 0.168094568174 0.168097 0.168125
24121 1013 1083 1 1900 30 0.109166015028 0.109172 0.109169
24415 1014 14451 1 950 20 0.0131231831547 0.202558 0.157693
27780 1015 8029 1 950 20 0.0535362311695 0.073713 0.0681072
24418 1015 6279 1 950 20 0.0131678790532 0.0131679 0.013168
10343 1016 7048 1 8100 40 0.343934979335 0.344037 0.344336
25717 1016 1018 1 6900 60 0.19273697238 0.275268 0.219408
19313 1017 5022 1 6900 60 0.644935907202 0.651496 0.650515
25718 1018 6992 1 6900 60 0.226231384469 0.250793 0.241038
3221 1018 9588 1 8100 40 0.452097628236 0.452798 0.452123
24078 1019 17096 1 1900 30 0.561023326374 0.618937 0.619448
27779 1020 1008 1 950 20 0.0445408408199 0.044567 0.0445593
48713 1020 14607 1 950 20 1.11299559393 3.4946 2.91954
24413 1021 1010 1 950 20 0.0132243280678 0.0133698 0.0132365
36609 1022 13480 1 950 20 2.25909933525 2.2591 2.2591
35535 1022 1105 1 950 20 0.0486332918142 0.0486333 0.0486333
7866 1022 1082 1 950 20 0.0767780712778 0.0767781 0.0767781
2558 1023 1073 1 5400 40 0.409551596812 0.426742 0.432232
9257 1024 13337 1 6900 60 0.0547475882648 0.0627661 0.0615265
28697 1025 1012 1 6900 60 0.393885629835 0.401839 0.400859
33943 1026 6976 1 5400 40 1.33988578522 1.33989 1.33989
4402 1026 1054 1 5400 40 0.0526720775795 0.0526721 0.0526721
34955 1026 1007 1 5400 40 0.0257148847855 0.0257194 0.0259339
717 1027 7744 1 950 20 0.291316869712 0.291317 0.291317
74 1027 1035 1 950 20 0.03994301662 0.039943 0.039943
32773 1027 7278 1 950 20 0.0467645511911 0.0467646 0.0467646
7025 1028 10874 1 5400 40 0.0138988755734 0.0139015 0.0139008
32769 1029 1035 1 950 20 0.0405535844885 0.0405536 0.0405536
35693 1029 7500 1 950 20 1.0394408499 1.03944 1.03944
70 1029 7278 1 950 20 0.0436002681336 0.0436003 0.0436003
7394 1030 995 1 5400 40 0.580038158859 0.581955 0.58129
40293 1031 16819 1 950 20 5.82961863648 5.82966 5.82964
16336 1031 16452 1 950 20 0.208344683524 0.208349 0.208349
40973 1031 16407 1 950 20 7.31183099852 7.31186 7.31185
2225 1032 9002 1 950 20 0.0521030652117 0.0521034 0.0521193
22048 1032 1530 1 950 20 0.109737851486 0.109861 0.109866
2220 1033 13779 1 950 20 0.104244923932 0.323639 0.334986
26748 1034 16678 1 5400 40 0.137801187309 0.137815 0.137802
32771 1035 1027 1 950 20 0.03994301662 0.039943 0.039943
72 1035 1029 1 950 20 0.0405535844885 0.0405536 0.0405536
35695 1035 5255 1 950 20 0.66226376687 0.662264 0.662264
18859 1036 13052 1 1900 30 0.352106803953 1.07431 0.859261
7349 1037 10154 1 5400 40 0.014606726092 0.0146375 0.0146119
30674 1038 15506 1 1900 30 0.362720411183 0.490236 0.403709
37677 1039 10866 1 5400 40 0.886148376825 0.886465 0.886469
38501 1039 4947 1 950 20 1.41047925854 1.41048 1.41048
9876 1039 4533 1 5400 40 1.20058110883 1.20059 1.20059
12961 1040 9552 1 5400 40 0.237461306052 0.244931 0.245655
10282 1040 10865 1 1900 30 0.101690272277 0.112205 0.111462
9311 1041 13351 1 6900 60 0.408521507421 0.427132 0.425175
1913 1042 1043 1 950 20 0.974309458267 0.974309 0.974309
1914 1043 1044 1 950 20 0.0689766221135 0.0689766 0.0689766
29200 1044 13250 1 5400 40 0.0297545124121 0.034312 0.0315329
1915 1044 2164 1 950 20 0.0414921252601 0.0414944 0.0414932
4016 1045 791 1 5400 40 0.286422715877 0.286423 0.286423
1752 1046 12523 1 6900 60 0.290948479184 0.299691 0.303975
26577 1047 18162 1 1900 30 0.0817391384824 0.0901777 0.0853583
26604 1047 18348 1 1900 30 0.0521314481453 0.0521316 0.052156
21706 1048 8215 1 8100 40 0.0743158355541 0.0743579 0.0743214
23409 1049 1046 1 6900 60 0.068827030237 0.0709335 0.0719602
42277 1050 1160 1 950 20 1.9284166873 1.92842 1.92842
35549 1050 11603 1 950 20 1.04480437193 1.0448 1.0448
13572 1051 14576 1 1900 30 0.0657903316963 0.0657903 0.0659781
39579 1051 3761 1 1900 30 0.138162226172 0.138167 0.138168
2134 1051 5132 1 950 20 0.0901706943374 0.0901707 0.0901707
19287 1052 1109 1 1900 30 0.0513175229103 0.0513735 0.0514094
24691 1052 14279 1 950 20 0.0563201650211 0.0563204 0.0563203
25769 1053 8640 1 5400 40 0.197080370492 0.197092 0.197121
34953 1054 1026 1 5400 40 0.0526720775795 0.0526721 0.0526721
4410 1054 6316 1 5400 40 0.0392969540964 0.039297 0.039297
32262 1055 4155 1 6900 60 2.69217161671 2.70002 2.70313
16083 1056 11851 1 950 20 1.60252175131 1.60261 1.60264
13620 1056 923 1 950 20 0.101850894839 0.107775 0.108205
36887 1057 1578 1 950 20 6.52295421619 6.52295 6.52295
10803 1057 6620 1 950 20 0.035855078073 0.0358551 0.0358551
29844 1058 6554 1 950 20 0.0285437397751 0.0478975 0.0333518
47767 1058 5115 1 950 20 0.842610154205 0.842611 0.842652
17796 1059 169 1 950 20 0.0392290810544 0.0395297 0.039566
28652 1059 14471 1 950 20 0.0270267530289 0.0270268 0.0270268
18819 1060 1290 1 950 20 2.05197035706 2.05197 2.05286
42285 1060 7630 1 950 20 0.253468967751 0.253469 0.253469
17547 1061 987 1 5400 40 0.0875790208825 0.087579 0.087579
6605 1061 1070 1 950 20 0.365015855286 0.365016 0.365016
31667 1062 14425 1 1900 30 0.0381214932231 0.0381221 0.0381298
42281 1062 5683 1 1900 30 0.425281158036 0.42531 0.425287
48313 1062 7630 1 1900 30 0.0278747990853 0.0278748 0.0278751
7395 1063 768 1 5400 40 0.0611705201115 0.0621983 0.0612729
29932 1064 1072 1 950 20 0.13018678955 0.25861 0.326314
47833 1064 13866 1 950 20 0.212053629424 0.212071 0.212168
13839 1065 12890 1 950 20 0.0280870957027 0.0280871 0.0280871
9224 1065 9052 1 950 20 0.0629489339507 0.0629489 0.0629489
47603 1066 17424 1 5400 40 0.774002334261 0.774851 0.775238
3149 1066 17318 1 5400 40 0.0463671101781 0.0468594 0.0466169
25431 1067 10627 1 950 20 0.0305927265152 0.0305927 0.0305927
10075 1067 15511 1 950 20 0.0410339484718 0.0410339 0.0410339
22851 1068 15980 1 5400 40 0.220117199525 0.230306 0.225852
22888 1068 9279 1 1900 30 0.0151152614332 0.0151186 0.0151166
47903 1069 7333 1 1900 30 0.581341006789 0.60653 0.609353
6606 1070 1057 1 950 20 0.02347863049 0.0234786 0.0234786
31039 1071 17234 1 950 20 0.0292731580396 0.0292732 0.0292732
48345 1071 7142 1 950 20 1.27689343878 1.27689 1.27689
32443 1072 1075 1 950 20 0.0151446608374 0.0329393 0.0392116
2559 1073 5499 1 5400 40 0.0266588836327 0.0286298 0.029255
16738 1074 11487 1 950 20 0.0114731553266 0.0114732 0.0114732
48757 1074 11511 1 950 20 0.348320363425 0.348339 0.348324
29853 1075 5074 1 1900 30 0.499002642949 0.499004 0.499022
32444 1075 1083 1 950 20 0.0556109482169 0.0995351 0.100846
301 1076 9279 1 5400 40 0.0475192498626 0.0485301 0.048606
3145 1077 12386 1 5400 40 0.0395700811022 0.0396185 0.0396394
2602 1077 3939 1 5400 40 0.995469705058 1.00558 1.00053
43807 1078 17898 1 5400 40 0.0308583019493 0.0308785 0.0308956
34973 1078 1100 1 5400 40 0.0426739898033 0.0426753 0.0426759
2517 1078 17895 1 5400 40 0.031714603791 0.0317315 0.0317291
1779 1079 14497 1 1900 30 1.74605299068 1.74605 1.74605
11195 1079 15191 1 950 20 0.0696603891732 0.0696604 0.0696604
35279 1080 1208 1 1900 30 0.808113303061 0.808156 0.808209
5009 1080 10137 1 1900 30 1.73303686248 1.73342 1.73348
9773 1080 1211 1 950 20 1.13245625022 1.13246 1.13246
1071 1081 1110 1 1900 30 0.0178527789498 0.0178528 0.0178528
5481 1082 1105 1 950 20 0.0738837070716 0.073886 0.073886
7864 1082 9932 1 950 20 3.72523383785 3.72523 3.72523
36607 1082 1022 1 950 20 0.0767780712778 0.0767786 0.0767786
29854 1083 3569 1 950 20 0.160104213011 0.160162 0.160944
32445 1083 10884 1 950 20 0.0954745999572 0.17794 0.137611
10034 1084 16913 1 950 20 0.0601050099782 0.0606983 0.0606118
13237 1084 15443 1 950 20 1.49507966692 1.49521 1.49997
32514 1085 2971 1 1900 30 0.0317698931677 0.0317699 0.0317699
14510 1085 10639 1 1900 30 0.0180213359747 0.0180213 0.0180213
21322 1086 11114 1 950 20 3.97211345884 3.97556 3.97631
45647 1086 15563 1 950 20 0.831876270082 0.832197 0.83222
16948 1087 482 1 950 20 0.583214528954 0.583215 0.583215
17710 1087 2086 1 950 20 0.324965204367 0.324965 0.324965
25316 1088 1297 1 5400 40 0.268639660712 0.2694 0.269165
26698 1088 4162 1 1900 30 0.679647781227 1.52463 1.06698
28937 1089 9537 1 5400 40 0.149780515985 0.149784 0.149786
47397 1089 2189 1 5400 40 0.0476462248458 0.0476462 0.0476462
7307 1090 1102 1 8100 40 0.749863425952 0.749866 0.749866
7304 1091 12195 1 8100 40 0.125010327863 0.125018 0.12502
33861 1092 14862 1 5400 40 0.754146672899 0.754178 0.754272
12728 1092 15078 1 5400 40 0.0122186413544 0.0122778 0.0122787
1348 1093 14504 1 950 20 0.0369882018396 0.0369882 0.0369882
17851 1093 1830 1 950 20 0.050332234629 3.22528 3.22526
34369 1094 799 1 5400 40 1.28778560389 1.28779 1.28779
29973 1094 11365 1 5400 40 1.6108510586 1.61085 1.61085
47863 1094 11431 1 5400 40 0.140890222023 0.14089 0.14089
33395 1095 11315 1 1900 30 0.0257273665436 0.0257274 0.0257274
11727 1095 15243 1 1900 30 0.225544238095 0.225544 0.225544
2561 1096 906 1 5400 40 1.13528953229 1.30113 1.36505
10134 1097 15404 1 6900 60 1.91718601408 1.93945 1.94274
3148 1098 1066 1 5400 40 0.0428175141871 0.0428654 0.042887
14055 1098 17318 1 5400 40 0.0302196822373 0.0302197 0.0302197
47541 1099 18100 1 950 20 1.02581031955 1.02581 1.02581
8848 1099 18085 1 950 20 0.427372530533 0.427373 0.427373
25602 1100 17898 1 1900 30 0.0769357765359 0.0769358 0.0769358
34975 1100 1107 1 5400 40 1.46241324874 1.46249 1.46253
4425 1100 1078 1 5400 40 0.0426739898033 0.0426899 0.0427174
7308 1102 1104 1 8100 40 0.163943303917 0.163944 0.163944
1067 1103 1070 1 950 20 0.0570000372502 0.057 0.057
17549 1103 12334 1 5400 40 0.0434248198506 0.0434248 0.0434248
36335 1104 16784 1 8100 40 1.66133274779 1.66133 1.66134
9544 1104 1106 1 8100 40 0.164084918656 0.164134 0.164159
35537 1105 1082 1 950 20 0.0738837070716 0.0738837 0.0738837
35539 1105 971 1 950 20 0.0221835172499 0.0221836 0.0221836
5479 1105 1022 1 950 20 0.0486332918142 0.0486333 0.0486333
9545 1106 1091 1 8100 40 0.751904297341 0.751952 0.75197
9633 1106 12868 1 8100 40 1.1563080207 1.15631 1.15631
34007 1107 2600 1 950 20 0.155014569771 0.155022 0.155022
34977 1107 10068 1 5400 40 1.91796698945 1.918 1.91802
4427 1107 1100 1 5400 40 1.46241324874 1.46297 1.46392
2507 1107 16996 1 950 20 0.049741575953 0.0497449 0.0497488
24117 1108 3095 1 1900 30 0.314748240775 0.314793 0.316319
32452 1108 7383 1 950 20 0.361698460661 0.367688 0.362035
19288 1109 7587 1 1900 30 0.174247032696 0.174377 0.174453
1062 1110 10273 1 5400 40 0.224328381377 0.224328 0.224328
20876 1111 13849 1 950 20 0.133080865478 0.187822 0.157049
12402 1111 1580 1 950 20 0.0668356556282 0.0668357 0.0668357
27903 1112 1353 1 5400 40 0.0914243142583 0.0923251 0.0917254
18716 1112 109 1 1900 20 0.118551732371 0.11859 0.1186
17852 1113 17923 1 1900 30 0.210104240442 0.222743 0.235265
7382 1114 3913 1 1900 30 0.506807176563 0.5069 0.506923
3082 1115 10950 1 5400 40 0.0134190945223 0.0136222 0.0136934
7315 1116 12862 1 6900 60 0.0457892846317 0.0458347 0.0458456
10132 1117 12867 1 6900 60 1.0576572245 1.06465 1.06506
6470 1118 17963 1 6900 60 0.0347375272288 0.0347379 0.0347376
7322 1119 2021 1 6900 60 0.0424798716727 0.0425654 0.0425675
7326 1120 12699 1 6900 60 0.0366416512851 0.0367102 0.0367118
7329 1121 12698 1 6900 60 0.145611475068 0.145672 0.145625
7330 1122 1123 1 6900 60 0.0273578340084 0.0274052 0.0274064
7331 1123 2468 1 6900 60 6.26198586312 6.27243 6.27269
38347 1124 13825 1 950 20 0.0842510864839 0.0842511 0.0842511
30896 1124 15180 1 950 20 2.44514948303 2.44515 2.44515
11204 1124 13831 1 950 20 0.0968742196728 0.0968743 0.0968743
7332 1125 6874 1 6900 60 0.02969711289 0.0297116 0.0297005
3038 1126 7945 1 5400 40 0.0633277583247 0.06335 0.0633354
11672 1126 13500 1 1900 30 0.129245290006 0.129245 0.129245
14147 1127 1251 1 1900 30 0.0443613356474 0.0443625 0.0443632
25312 1128 1088 1 5400 40 0.184484298164 0.20379 0.194939
8098 1129 1522 1 950 20 0.0422937589302 0.0422938 0.0422938
36749 1129 1423 1 950 20 0.0207664719309 0.0207667 0.0207665
5859 1130 6379 1 1900 30 0.031107691493 0.0522115 0.042598
34085 1131 1231 1 950 20 0.0745669268148 0.0745669 0.0745669
45165 1131 7287 1 950 20 3.1402874338 3.45347 3.15968
14953 2748 5049 1 5400 40 0.0465858 0.0465859 0.0465859
23975 1132 7570 1 5400 40 0.0542283585013 0.0542284 0.0542284
1848 1133 15544 1 950 20 0.106863432174 0.106863 0.106863
1797 1133 15485 1 950 20 0.00489394204515 0.00489394 0.00489394
17111 1134 4105 1 5400 40 0.0979644024696 0.100129 0.101363
1347 1135 1093 1 950 20 0.0738837051037 4.98647 4.98644
4438 1136 6945 1 5400 40 0.0922032482108 0.0922037 0.0922042
4433 1136 16861 1 5400 40 1.89409360876 1.89412 1.89432
18430 1137 1138 1 5400 40 0.0223944176995 0.0223945 0.0223945
42141 1137 1158 1 5400 40 0.0369872337924 0.037019 0.0369977
42139 1138 1137 1 5400 40 0.0223944176995 0.0224066 0.0223974
42149 1138 9659 1 1900 30 0.0109031431046 0.0109032 0.0109032
18440 1138 7054 1 1900 30 0.0236092739563 0.0236106 0.0236107
42155 1139 851 1 1900 30 0.0123531646758 0.0123532 0.0123532
18446 1139 1142 1 1900 30 0.0102443804313 0.0102444 0.0102444
39349 1140 5224 1 950 20 0.0194204062853 0.0202358 0.0201809
13176 1140 827 1 950 20 0.0328956848893 0.0328957 0.0328957
39345 1140 542 1 950 20 0.409719083734 0.409912 0.41374
17624 1141 12540 1 6900 60 0.080758856495 0.135249 0.11205
42153 1142 1139 1 1900 30 0.0102443804313 0.0102444 0.0102444
18444 1142 9659 1 1900 30 0.0104822606406 0.0104824 0.0104825
4272 1143 5055 1 950 20 0.0444567742974 0.0444779 0.0457135
13368 1143 5020 1 950 20 0.525825204555 0.525825 0.525825
13355 1143 8343 1 5400 40 0.313696959462 0.380893 0.376807
18701 1144 7432 1 5400 40 0.0304490124885 0.0308666 0.0306116
33615 1145 9863 1 1900 30 11.2179615978 11.218 11.218
1799 1145 644 1 1900 30 1.82027322271 1.82027 1.82027
39099 1145 1503 1 950 20 1.2784796268 1.27848 1.27848
26563 1146 1147 1 5400 40 0.196854911855 0.213389 0.206934
31914 1146 989 1 5400 40 0.0157429847408 0.0166245 0.0161335
13398 1147 5036 1 5400 40 0.25412493845 0.254589 0.254595
26564 1147 1148 1 5400 40 0.0189354548024 0.0196705 0.0194778
26565 1148 17098 1 5400 40 0.535486514885 0.576699 0.575044
32530 1148 16531 1 5400 40 0.016020853692 0.0160378 0.016079
36753 1149 6093 1 950 20 0.0136258098249 0.0138265 0.0148851
8102 1149 1423 1 950 20 0.0561037623942 0.0561038 0.0561038
31420 1150 14819 1 1900 30 0.412638802686 0.413856 0.412847
3454 1151 10884 1 950 20 0.188081346362 0.18929 0.18977
24136 1151 6820 1 1900 30 0.411272399326 0.411422 0.411289
5157 1152 1154 1 6900 60 0.138791687615 0.150495 0.148468
5155 1153 15197 1 6900 60 1.07282601602 1.09284 1.09041
6773 1154 7039 1 6900 60 0.211789414634 0.228975 0.225972
6780 1155 1153 1 6900 60 0.14101305142 0.143794 0.14346
34521 1156 4834 1 1900 30 0.0402991094594 0.0403246 0.0403888
675 1156 16923 1 1900 30 0.18455806567 0.184558 0.184569
3549 1156 8357 1 1900 30 0.00468936549482 0.00468937 0.00468937
6772 1157 1155 1 6900 60 0.211645812054 0.216053 0.215531
18433 1158 1137 1 5400 40 0.0369872337924 0.0369873 0.0369873
24815 1158 1167 1 5400 40 0.116149298997 0.116242 0.116179
7898 1159 18152 1 950 20 0.0989742352812 0.0989821 0.099014
18633 1160 1050 1 950 20 1.9284166873 1.92842 1.92842
37865 1160 3286 1 950 20 0.35076249288 0.350762 0.350762
35689 1161 1171 1 950 20 0.210331371835 0.210595 0.210595
13447 1161 6805 1 950 20 1.0030292386 1.00303 1.00303
18431 1162 6521 1 5400 40 0.0236278357715 0.0236278 0.0236278
18436 1162 851 1 1900 30 0.0201576763808 0.0201577 0.0201577
42145 1162 7054 1 1900 30 0.00826149670695 0.0082615 0.0082615
19029 1163 1115 1 5400 40 0.235468096109 0.23914 0.240416
25314 1164 6720 1 1900 20 0.0392410256958 0.0544658 0.0406211
7552 1164 1282 1 5400 40 0.0452956798632 0.048979 0.0473765
11441 1165 1164 1 5400 40 0.0749777845766 0.108577 0.086187
1000 1166 960 1 5400 40 0.381394081274 0.385589 0.383968
33289 1166 9481 1 5400 40 0.485760683429 0.488827 0.487708
7852 1166 5152 1 5400 40 0.400436262524 0.400446 0.400456
19914 1167 18003 1 5400 40 0.0573869063669 0.0574297 0.0574004
45399 1167 1158 1 5400 40 0.116149298997 0.11615 0.11615
4718 1168 10130 1 950 20 2.53529002165 2.53529 2.53529
35575 1168 4243 1 5400 40 1.87449859966 1.87881 1.88156
5576 1168 10260 1 5400 40 0.399051113751 0.399452 0.400871
24810 1169 10829 1 5400 40 0.0246727220907 0.0246727 0.0246727
1938 1170 1372 1 1900 30 0.0215491105768 0.0215493 0.0215493
5765 1171 1161 1 950 20 0.210331371835 0.210331 0.210331
19908 1171 8366 1 5400 40 0.0591423289476 0.0591423 0.0591423
24809 1171 1169 1 5400 40 0.0377650614172 0.0377651 0.0377651
7988 1172 12602 1 6900 60 6.35366332576 6.38318 6.3807
7237 1173 13426 1 5400 40 4.698051469 4.79847 4.78247
7627 1173 14045 1 5400 40 0.224947953478 0.22498 0.224974
19903 1174 2648 1 950 20 5.78162966751 5.78165 5.78165
24613 1174 12364 1 5400 40 1.97013139576 1.97014 1.97014
45295 1174 13437 1 5400 40 0.923697274756 0.923721 0.923732
28987 1175 10371 1 1900 30 0.425639455317 0.42816 0.42816
22094 1176 9018 1 1900 30 0.0342770778227 0.0342771 0.0342822
42665 1177 13312 1 5400 40 1.73480609069 1.73481 1.73481
19351 1177 12092 1 5400 40 0.0316312237877 0.0316315 0.0316317
31374 1177 14830 1 1900 30 0.0578786138412 0.0578786 0.0578786
30633 1178 18362 1 950 20 0.187134676155 0.187135 0.187135
1952 1178 5236 1 8100 40 0.12648631121 0.126769 0.126749
1927 1179 1204 1 1900 30 0.00685770699798 0.00685771 0.00685771
33687 1179 1373 1 1900 30 0.0116326992389 0.0116327 0.0116327
28413 1180 9991 1 6900 60 0.177585098262 0.192968 0.192168
28414 1181 14128 1 6900 60 0.0390021421937 0.0397974 0.0396981
22759 1182 11177 1 5400 40 0.401271297938 0.401412 0.40135
12771 1183 8745 1 950 20 0.337811945801 0.337812 0.337812
28912 1183 5890 1 950 20 0.70790514045 0.708515 0.711201
9272 1184 3205 1 1900 30 0.210556763439 0.21058 0.210637
1978 1185 1356 1 1900 30 0.4658609905 0.526067 0.550244
12742 1186 5932 1 1900 30 0.0152825039472 0.0358307 0.0286504
12744 1187 15224 1 1900 30 0.0113049523473 0.0173331 0.0147723
29374 1188 1190 1 6900 60 0.0385268234471 0.0389421 0.0388157
10717 1189 11148 1 5400 40 0.162503798163 0.162504 0.162504
29375 1190 6498 1 6900 60 0.119816790615 0.121074 0.120689
12880 1191 2443 1 6900 60 0.0425766372219 0.0434055 0.0433009
21847 1192 495 1 1900 30 0.066270575088 0.066276 0.0662758
28942 1193 1567 1 8100 40 0.0594644011857 0.0594645 0.0594651
22143 1194 15534 1 8100 40 0.123187337754 0.123189 0.123188
28640 1195 6623 1 6900 60 0.0936555327633 0.0947205 0.0944001
34305 1196 8032 1 5400 40 0.0298308727504 0.0298309 0.0298309
39079 1196 1201 1 950 20 6.19836430572 6.33565 6.20245
3173 1196 8042 1 5400 40 0.0425067710391 0.0425068 0.0425068
28789 1197 1192 1 1900 30 0.286076366125 0.286113 0.286112
21827 1198 1232 1 1900 30 0.485225651113 0.499407 0.50759
37601 1198 1211 1 950 20 0.0202860046467 0.0202861 0.0202861
9769 1198 4500 1 950 20 1.08590875427 1.08622 1.08624
21842 1199 7826 1 1900 30 0.134267275652 0.134524 0.134293
28801 1199 1219 1 5400 40 0.0539526388691 0.0539784 0.0539727
24432 1200 1839 1 5400 40 0.0747129748394 0.0748543 0.0748687
12611 1201 1196 1 950 20 6.19836430572 6.20327 6.20117
13292 1201 8542 1 950 20 0.247743190783 0.247743 0.247743
39081 1201 3575 1 950 20 0.505964257471 0.515827 0.506208
18652 1202 1248 1 5400 40 0.150745570326 0.150746 0.150746
18385 1202 742 1 5400 40 0.589586398578 0.589586 0.589586
1317 1203 14319 1 6900 60 0.230292837315 0.232799 0.232066
27349 1203 14399 1 8100 40 0.27145700473 0.271458 0.271458
33685 1204 1179 1 1900 30 0.00685770699798 0.00685771 0.00685771
1937 1204 1341 1 1900 30 0.0240875269483 0.0240875 0.0240875
20188 1205 10368 1 950 20 0.65469267976 0.654693 0.654693
37373 1205 996 1 950 20 0.135932906106 0.135933 0.135933
36097 1206 11208 1 950 20 0.283759882297 0.325747 0.310151
6567 1206 11204 1 950 20 0.363774144796 0.36573 0.4036
10382 1206 16582 1 950 20 0.717854098298 0.717854 0.717854
1088 1207 1216 1 5400 40 0.203869290565 0.203869 0.203869
5011 1208 1080 1 1900 30 0.808113303061 0.808364 0.808409
21846 1208 274 1 1900 30 0.0688701041201 0.0688701 0.0688701
21843 1208 7791 1 1900 30 0.0870232817258 0.0870281 0.087034
29189 1209 14462 1 6900 60 0.151624166994 0.157745 0.162357
47619 1210 17402 1 5400 40 0.0255927080977 0.0255984 0.0255984
46159 1210 11052 1 5400 40 0.756542395214 0.756542 0.760545
37603 1211 1080 1 950 20 1.13245625022 1.13246 1.13246
28795 1211 1257 1 1900 30 0.795091926495 0.795259 0.795278
9771 1211 1198 1 950 20 0.0202860046467 0.0203123 0.0203149
28351 1212 10128 1 1900 30 0.00899303290489 0.00925757 0.00901791
47151 1212 1292 1 1900 30 0.0150697662272 0.0150698 0.0150698
1957 1212 1263 1 1900 30 0.0441711317579 0.0794382 0.0721944
28733 1213 2718 1 1900 30 0.235816681194 0.289405 0.284338
2018 1214 1175 1 1900 30 0.0714240195467 0.0719208 0.0719209
42079 1215 1503 1 950 20 6.61220433375 6.6122 6.6122
1089 1216 1247 1 5400 40 0.120807018682 0.120807 0.120807
12394 1217 13849 1 950 20 0.38095530523 0.381036 0.384709
551 1217 17018 1 950 20 0.0712099601144 0.100519 0.0908766
5761 1218 7212 1 5400 40 0.0483465214336 0.0486639 0.0485227
28802 1219 9892 1 5400 40 0.039358358795 0.0393717 0.0393684
2075 1219 1862 1 1900 30 0.0862693853892 0.0862694 0.0862694
48953 1221 1227 1 950 20 0.184875686742 0.184876 0.184876
6437 1221 549 1 950 20 5.83365870145 5.83379 5.83379
32296 1221 1223 1 950 20 0.157898601209 0.157899 0.157899
34357 1222 12832 1 950 20 1.15967295201 1.15967 1.15967
8648 1222 17161 1 5400 40 0.309306323664 0.309306 0.309306
37007 1222 3449 1 5400 40 3.97806429975 3.97806 3.97806
32300 1223 1227 1 950 20 0.016124867112 0.0161249 0.0161249
48951 1223 1221 1 950 20 0.157898601209 0.157903 0.157903
22415 1224 4563 1 950 20 0.0531230654422 0.0531231 0.0531231
19923 1224 16820 1 950 20 0.0387064374491 0.0387064 0.0387064
34611 1224 15406 1 950 20 0.170018996636 0.170019 0.170019
2563 1225 1114 1 1900 30 0.366757112979 0.366825 0.366841
2568 1225 995 1 5400 40 0.556877737742 0.583367 0.584993
1858 1226 6198 1 5400 40 3.40109300842 3.40138 3.4014
26877 1226 13574 1 5400 40 0.0350981708649 0.0350982 0.0353037
48957 1227 3560 1 950 20 0.635879128253 0.635879 0.635879
32298 1227 1221 1 950 20 0.184875686742 0.184876 0.184876
48955 1227 1223 1 950 20 0.016124867112 0.0161255 0.0161255
23228 1228 6524 1 1900 30 0.126950400326 0.12695 0.12695
17799 1229 7945 1 950 20 0.10110497334 0.101105 0.101105
23574 1229 1239 1 1900 30 0.101214645366 0.101215 0.101215
33067 1230 1300 1 5400 40 0.0201127738352 0.0201128 0.0201128
655 1230 1308 1 5400 40 0.0200486318983 0.0200551 0.0200516
2669 1231 1131 1 950 20 0.0745669268148 0.0745669 0.0745669
21828 1232 7712 1 1900 30 0.0696242474883 0.0702483 0.0708179
21836 1232 10452 1 1900 30 0.176582205396 0.176596 0.176594
23164 1233 3640 1 950 20 0.0998646531719 0.201537 0.110762
44827 1233 16937 1 950 20 1.19455835939 1.21717 1.20976
44853 1233 30 1 950 20 0.10550359488 0.105504 0.106458
23719 1234 10452 1 5400 40 0.0659747564538 0.0659938 0.0659914
48035 1235 1237 1 950 20 0.0252988169274 0.0252993 0.0252993
30453 1235 9422 1 950 20 2.10038953563 2.10039 2.32371
43277 1235 7671 1 950 20 0.118451794265 0.124716 0.13227
30664 1236 10900 1 950 20 0.100113289101 0.119325 0.103518
31710 1236 9254 1 950 20 0.0777318682017 0.0903511 0.0930825
30455 1237 1235 1 950 20 0.0252988169274 0.0252988 0.0252988
26988 1237 12556 1 950 20 0.0716487967334 0.0716493 0.0716493
19427 1238 9800 1 1900 30 0.0355522564793 0.035565 0.0357315
39555 1238 9309 1 1900 30 0.0888660522795 0.0888689 0.0888699
15853 1239 5732 1 5400 40 0.497308658694 0.497588 0.497588
12740 1240 14669 1 1900 30 0.00305409749651 0.00467386 0.00492307
11003 1241 1144 1 5400 40 0.161590076442 0.163979 0.162539
25672 1242 6746 1 6900 60 0.163445268763 0.310198 0.276318
28345 1243 8713 1 1900 30 0.00855287558923 0.00855288 0.00856694
47145 1243 1315 1 1900 30 0.0145770745023 0.0145771 0.0145941
1982 1243 10244 1 950 20 0.06277966742 0.0628908 0.0628908
40617 1245 1268 1 950 20 1.67948066272 1.67949 1.67949
15728 1245 4149 1 950 20 1.25072021362 1.25072 1.25072
25325 1246 1290 1 950 20 0.00751374791831 0.00929235 0.00816558
1090 1247 1202 1 5400 40 0.254004025302 0.254004 0.254004
42293 1248 1202 1 5400 40 0.150745570326 0.150746 0.150746
18706 1248 7726 1 5400 40 1.47892324852 1.47892 1.47892
18661 1249 16911 1 5400 40 0.605956919614 0.606733 0.606367
20675 1250 11021 1 950 20 0.0859340741255 0.0859656 0.0859656
8145 1251 11224 1 1900 30 0.493820717968 0.493829 0.493836
