nid lon lat
11053 -71.0416398 42.2577397
11054 -71.018748 42.081295
11055 -70.7232762 42.0553881
11056 -70.9155635 42.1790226
11057 -70.65634 41.93664
11058 -71.2392201 42.3712907
11059 -71.6238193 42.3498197
11060 -71.26227 42.02915
11061 -71.2527462 42.3271722
11062 -71.4218353 42.0810444
11063 -71.042823 42.07134
11064 -71.243767 42.502312
11065 -71.346084 41.94829
11066 -70.803575 42.5632933
11067 -70.974034 42.464027
11068 -71.406796 42.42013
11069 -71.2167522 42.3598497
11070 -71.04816 42.17418
11071 -71.2530321 42.3293234
11072 -70.878385 42.17176
11073 -71.516807 42.383661
11074 -71.6359999 42.5210093
11075 -71.4230358 42.6761211
11076 -71.1469965 42.6572319
11077 -71.0432708 42.3478896
11078 -71.009346 42.735253
11079 -71.0574856 42.1010793
11080 -70.906913 41.781015
11081 -71.303298 42.668935
11082 -70.732014 42.150402
11083 -71.688899 42.440733
11084 -71.623461 42.3578745
11085 -70.6545731 42.6035422
11086 -71.2892472 42.2977149
11087 -71.425543 42.569141
11088 -71.047826 42.089014
11089 -70.995653 42.83058
11090 -70.9735158 42.5594178
11091 -71.285133 42.516599
11092 -70.717836 41.9881987
11093 -71.1237648 42.3682762
11094 -70.6161019 42.6579887
11095 -71.527168 42.060958
11096 -70.684694 41.953173
11097 -71.249803 42.424881
11098 -71.182933 42.494603
11099 -71.359038 42.601673
11100 -71.065967 42.343953
11101 -71.4317266 42.293845
11102 -70.99697 42.266652
11103 -70.962331 41.807199
11104 -71.48977 42.02566
11105 -71.582402 42.522039
11106 -70.774237 42.113073
11107 -70.79164 42.24289
11108 -71.2617676 42.3972926
11109 -71.345451 41.9493896
11110 -71.2616995 42.3974074
11111 -71.2607677 42.3971377
11112 -71.423286 42.298177
11113 -71.2642744 42.3975619
11114 -71.1809749 42.2199176
11115 -71.0194092 42.3640893
11116 -70.748881 42.061252
11117 -70.94545 42.545888
11118 -71.106617 42.483514
11119 -70.965417 41.903197
11120 -71.044942 41.906554
11121 -71.2265792 42.3641818
11122 -71.1917 42.19325
11123 -71.328739 42.41323
11124 -71.013674 42.407936
11125 -71.3147007 42.3052634
11126 -71.547188 42.487649
11127 -70.80688 41.888275
11128 -71.00713 42.18984
11129 -70.921589 42.038259
11130 -70.9745343 42.5695809
11131 -71.694427 42.090384
11132 -70.9747167 42.5699029
11133 -70.9241922 41.9068066
11134 -70.9745496 42.5694876
11135 -71.556472 42.352766
11136 -70.9741698 42.5694398
11137 -71.066088 42.024876
11138 -71.5645076 42.3964515
11139 -71.46935 42.14553
11140 -71.5271839 42.2912419
11141 -70.966701 42.710267
11142 -71.25672 42.3314383
11143 -71.20259 42.19659
11144 -71.1372178 42.4530596
11145 -71.0226418 42.4272794
11146 -71.18651 42.353519
11147 -71.579075 42.523548
11148 -71.11575 42.32883
11149 -71.28531 42.448609
11150 -71.262562 42.1048834
11151 -70.663386 41.935999
11152 -71.2223 42.18624
11153 -71.008884 42.09678
11154 -70.930685 41.886531
11155 -71.631615 42.126721
11156 -70.8040475 42.5633388
11157 -71.22519 42.30185
11159 -71.1803441 42.626477
11160 -71.19169 42.17725
11161 -71.2833365 42.5432467
11162 -71.501823 42.010303
11163 -71.2838235 42.5423116
11164 -71.1841375 42.5016702
11165 -71.60461 42.396928
11166 -71.543656 42.165915
11167 -71.3191223 42.2943922
11168 -71.0519784 42.3228156
11169 -70.79266 42.036821
11170 -70.99698 42.265633
11171 -71.5081972 42.2940661
11172 -70.9480294 42.4648461
11173 -71.012354 42.0150885
11175 -70.817845 42.109134
11176 -71.019935 42.81909
11177 -70.8631522 42.0944375
11178 -71.16504 42.27312
11179 -70.936245 42.5384188
11180 -70.724514 42.0517
11181 -71.232892 42.183688
11182 -71.630093 42.173496
11183 -71.565599 42.667613
11184 -71.241379 42.502427
11185 -70.7545211 41.7700308
11186 -70.991779 42.724617
11187 -70.967394 42.709763
11188 -71.359081 42.601252
11189 -70.958347 42.456407
11190 -71.2700696 42.1011287
11191 -71.0797147 42.3614554
11192 -70.874388 42.20343
11193 -71.391694 42.3093259
11194 -71.624298 42.346207
11195 -71.498264 42.034385
11196 -71.2631877 42.3731426
11197 -70.8267266 42.0719949
11198 -71.45564 42.037007
11199 -71.2413939 42.096509
11200 -71.0839234 42.3600046
11201 -71.0315598 42.2446094
11202 -70.912117 42.705635
11203 -71.2661975 42.3969685
11204 -71.129434 42.27346
11205 -71.3872615 42.3092401
11206 -70.963347 41.804774
11207 -71.0428398 42.3505255
11208 -71.0427787 42.3503993
11209 -70.9111084 42.5710351
11210 -71.079562 42.361999
11211 -71.1447626 42.6569726
11212 -71.208813 42.316566
11213 -71.0788901 42.3621054
11214 -71.003 42.25483
11215 -70.96021 42.26568
11216 -71.1995205 42.2776053
11217 -71.102557 42.5246743
11218 -70.9723477 42.5640951
11219 -71.186436 42.481008
11220 -71.5302556 42.2250659
11221 -71.379982 42.683537
11222 -71.105379 42.44904
11223 -70.9911802 42.418682
11224 -70.602517 41.872743
11225 -71.504841 42.1651
11226 -71.565568 42.313096
11227 -71.00667 42.13568
11228 -71.0254098 42.4584603
11229 -71.284456 42.111093
11230 -71.274511 42.661762
11231 -71.2587644 42.0747124
11232 -70.672003 42.044226
11233 -71.15607 42.23025
11234 -71.407629 42.630973
11235 -71.101437 41.916215
11236 -71.160796 42.625552
11237 -71.3672219 42.6224004
11238 -71.513794 42.013798
11239 -70.775487 42.06644
11240 -70.7692318 41.8066231
11241 -71.4665539 42.0358666
11242 -70.8591848 42.770399
11243 -71.0370891 42.4019591
11244 -71.0878327 42.0748609
11245 -71.01034 42.2333
11246 -71.1722316 42.2491675
11247 -71.707691 42.100069
11248 -71.0668469 42.2082644
11249 -71.45111 42.332766
11250 -71.083649 42.049492
11251 -71.211112 42.002335
11252 -70.8842596 42.5553865
11253 -71.3999253 42.3252803
11254 -71.211155 42.704513
11255 -70.93858 42.471885
11256 -70.987669 41.852171
11257 -71.046781 42.088729
11258 -71.4089756 42.295702
11259 -71.454155 42.249652
11260 -71.002205 42.405979
11261 -70.870741 42.562495
11262 -71.4156379 42.3145103
11263 -70.86845 42.243627
11264 -70.99024 42.708672
11265 -71.43278 42.14419
11266 -71.25535 42.3294306
11267 -70.909775 42.703305
11268 -71.206381 42.690216
11269 -70.9904045 42.4016065
11270 -71.238556 42.502533
11271 -71.103091 42.482256
11272 -71.017616 41.944451
11273 -70.806264 41.924918
11274 -70.963885 42.5816223
11275 -71.278581 42.3082974
11276 -70.9535652 42.4562911
11277 -71.7050695 42.1146666
11278 -71.603915 42.236434
11279 -71.129283 42.700064
11280 -71.0732472 42.3560949
11281 -71.07245 42.15463
11282 -71.34392 42.20913
11283 -71.4684661 42.3067749
11284 -71.4608464 42.2791202
11285 -71.0750555 42.3553228
11286 -71.0736329 42.3558501
11287 -71.014948 42.2282305
11288 -71.1358424 42.4424596
11289 -71.0427697 42.4361518
11290 -71.4159295 42.4835806
11291 -71.0102215 42.2292629
11292 -71.208285 42.3194154
11293 -71.306914 42.574876
11294 -71.483274 42.14745
11295 -71.2465444 42.3458556
11296 -70.9841586 42.239079
11297 -70.749174 41.837277
11298 -71.3336285 42.4110607
11300 -71.1036815 42.3575919
11301 -71.4414179 42.0880076
11302 -70.8622677 42.7720732
11303 -71.0593891 42.0544261
11304 -70.957823 42.455617
11305 -71.101379 42.4601213
11306 -71.4225 42.14851
11307 -71.008546 42.030032
11308 -71.2557681 42.3299262
11309 -70.8593882 42.770504
11310 -71.457092 42.32538
11311 -70.974848 42.5696032
11312 -71.1511543 42.5778096
11313 -70.8619503 42.7719053
11314 -71.0682766 41.9061776
11315 -71.18414 42.1937
11316 -70.9440266 42.4846043
11317 -70.9223 42.550597
11318 -71.2592521 42.4007042
11319 -71.1021083 42.4063915
11320 -71.1023315 42.4064323
11321 -71.1021878 42.4064747
11322 -70.727384 42.013894
11323 -71.028519 41.882675
11324 -70.9957 42.828984
11325 -71.348687 42.644864
11326 -71.103094 42.484111
11327 -71.3089048 42.1855625
11328 -71.00603 41.839166
11329 -71.1423412 42.5010105
11330 -71.723626 42.3551
11331 -71.1489935 42.6803515
11332 -71.621095 42.551934
11333 -71.2268804 42.3478148
11334 -71.661619 42.011989
11335 -71.1091941 42.7507255
11336 -71.0681113 42.4285917
11337 -71.06789 42.27036
11338 -71.03751 42.26854
11339 -71.2257874 42.167166
11340 -70.885054 42.174669
11341 -71.338023 41.942205
11342 -70.9028058 42.7268238
11343 -70.861247 42.552753
11344 -71.5661283 42.3892552
11345 -70.993617 42.722909
11346 -71.2982617 42.4403521
11347 -70.9386121 42.4630598
11348 -71.6042184 42.4330911
11349 -70.992535 42.244265
11350 -71.3017704 41.9173657
11351 -71.231813 42.35283
11352 -71.383346 42.507865
11353 -71.210728 42.706249
11354 -71.063232 42.4261824
11355 -71.289553 42.457292
11356 -71.3139683 42.3052349
11357 -71.622488 42.064425
11358 -71.046374 42.088825
11359 -71.0369182 42.3480331
11360 -70.986359 42.042814
11361 -71.248436 42.031824
11362 -71.499684 42.103485
11363 -70.9132085 41.9066574
11364 -71.013497 42.403522
11365 -71.01132 42.25732
11366 -71.184154 42.310108
11367 -71.3151362 42.5895555
11368 -71.1564628 42.499628
11369 -71.0887914 42.4583254
11370 -71.015515 42.08091
11371 -71.2124386 42.3188049
11372 -70.891464 41.86991
11373 -70.8956783 42.5214392
11374 -70.9411952 42.4590859
11375 -71.508823 42.50985
11376 -71.00352 42.063213
11377 -71.4252504 42.0905866
11378 -71.565546 42.276253
11379 -71.0875705 42.4233361
11380 -71.100206 42.479066
11381 -71.00801 42.15693
11382 -70.7316 41.7687892
11383 -71.5416315 42.3941655
11384 -70.771823 41.8072
11385 -71.018426 42.106754
11386 -71.291548 42.328111
11387 -70.768366 41.91125
11388 -71.549983 42.229703
11389 -71.00957 42.12739
11390 -70.9571696 42.5276095
11392 -71.2123687 42.3185092
11393 -71.02338 42.4313465
11394 -70.882333 42.194915
11395 -71.0180475 42.489158
11397 -70.75186 41.984526
11398 -71.1855872 42.3188105
11399 -71.07729 42.18526
11400 -70.937886 42.470376
11401 -71.1238403 42.643609
11402 -70.9491767 42.4668661
11403 -70.968611 42.440205
11404 -71.595821 42.286706
11405 -71.4311249 42.288988
11406 -71.3262083 42.2304947
11407 -71.2466112 42.3459628
11408 -71.0365089 42.1684773
11409 -71.0583855 41.798968
11410 -70.9675565 42.7113136
11412 -71.4023019 42.6179333
11413 -71.216844 42.3067522
11414 -71.4834139 42.2937606
11415 -71.52311 42.268652
11417 -71.0676211 42.3664894
11418 -71.2080096 42.3829107
11419 -70.993133 41.92139
11420 -71.0656787 41.7957406
11421 -70.857528 42.5712334
11422 -71.1488336 42.5006235
11423 -71.26052 42.1352
11424 -71.1744375 42.2702494
11425 -70.928582 42.474642
11426 -71.2626376 42.3439293
11427 -70.9358804 42.5432952
11428 -70.8890013 42.5253583
11429 -71.318366 42.6285061
11430 -70.888712 42.5254829
11431 -71.21318 42.26564
11432 -71.4095768 42.2783059
11433 -71.1003223 42.3359287
11434 -70.881666 42.707904
11435 -70.965933 42.031673
11436 -70.9886879 42.2440088
11437 -71.11484 42.714853
11438 -71.207269 42.319198
11439 -71.082854 42.324046
11440 -71.082702 42.323999
11441 -71.0962649 42.400461
11443 -71.1348362 42.541312
11444 -71.183604 42.193627
11445 -71.03304 42.18262
11446 -71.610148 42.262257
11447 -71.119906 42.693699
11448 -71.0684769 41.7928289
11449 -70.964227 41.902136
11450 -71.2988592 42.4403009
11451 -70.965502 42.008203
11452 -71.0770966 41.8053645
11453 -70.9184499 42.2203697
11454 -71.0477 41.864964
11455 -71.118003 42.667391
11456 -70.7209893 41.9974093
11457 -71.0019542 42.4190225
11458 -70.980379 41.966311
11459 -71.2174732 42.3684382
11460 -71.5955606 42.2870118
11461 -71.542818 42.016586
11462 -70.950847 42.022033
11463 -71.4343323 42.300002
11464 -71.2206 42.18778
11465 -70.953707 42.467887
11466 -71.100923 42.499765
11467 -71.0650771 42.372364
11468 -71.4345665 42.3004843
11469 -71.0653666 42.3720545
11470 -70.89052 42.5224686
11471 -71.42786 42.05592
11472 -71.2370529 42.2578731
11473 -70.965646 41.936741
11474 -70.991033 42.510985
11475 -71.10352 42.12358
11476 -71.104508 42.066701
11477 -70.990525 42.098758
11478 -71.0625712 42.3708484
11479 -71.2632852 42.2589951
11480 -71.2299335 42.3701718
11481 -70.9496726 42.4633684
11482 -71.1783925 42.4959046
11483 -70.905735 42.51608
11484 -71.246431 42.501478
11485 -71.553009 42.270998
11486 -71.1861245 42.5432234
11487 -71.440231 42.699171
11488 -70.9233498 42.46845
11489 -71.5299373 42.2249647
11490 -71.219984 42.004178
11491 -71.330096 42.2325703
11492 -70.6810571 42.6228091
11493 -71.272514 42.434908
11494 -71.127417 42.504667
11495 -70.6812092 42.6228851
11496 -70.6810907 42.6229549
11497 -70.6809405 42.6228851
11498 -71.22797 42.30125
11500 -71.076931 42.042273
11501 -71.067658 42.440412
11502 -71.7114851 42.2789832
11503 -70.992179 42.723771
11504 -71.547145 42.468198
11505 -70.9688417 42.4398931
11506 -71.1220069 42.2955582
11507 -71.0747876 41.8027061
11508 -70.935037 42.468696
11509 -71.32944 41.974734
11510 -70.952949 42.530169
11511 -71.2987752 42.441393
11512 -71.254109 42.3310759
11513 -70.653423 41.935023
11514 -71.309614 42.453186
11515 -71.3254682 41.9525941
11516 -71.289996 42.458777
11517 -71.4311192 42.2971495
11518 -71.2253367 42.0918453
11519 -70.9570834 42.460393
11520 -71.118895 41.889352
11521 -71.63211 42.126836
11522 -71.0676553 41.7949756
11523 -71.20256 42.17196
11524 -70.984681 42.548544
11525 -71.1463003 42.3614336
11526 -71.4533239 42.2610413
11527 -71.093513 42.2625304
11528 -70.704383 41.97194
11529 -71.192712 42.388785
11530 -71.2071499 42.3514352
11531 -71.23987 42.14734
11532 -70.958599 42.489874
11533 -71.292918 42.46134
11534 -71.5863004 42.3645107
11535 -70.903989 42.529205
11536 -71.609592 42.578116
11537 -71.0368391 42.2826509
11538 -71.240718 42.50255
11539 -71.1039741 42.4185101
11540 -71.1040147 42.4202754
11541 -71.1945566 42.6636962
11542 -71.567885 42.313889
11543 -71.2936198 42.3953863
11544 -71.288341 42.455607
11545 -71.2848574 42.0767666
11546 -71.71358 42.297681
11547 -71.495647 42.53921
11548 -71.0549139 42.1850915
11549 -71.1149562 42.4797564
11550 -71.271439 42.259024
11551 -71.482669 42.356099
11552 -71.23785 42.13659
11553 -71.2672056 42.3392398
11554 -70.988251 42.722007
11555 -71.054579 42.420034
11556 -70.728542 42.192482
11557 -71.147916 42.8161494
11558 -71.367129 42.622907
11559 -71.0732211 42.2701821
11560 -71.1709166 42.5250812
11561 -71.1960604 42.2042563
11562 -71.22232 42.08869
11563 -71.2591 42.20411
11564 -70.629479 41.932761
11565 -70.8476088 42.7628385
11566 -70.8879995 42.2428904
11567 -71.11827 42.22306
11568 -71.3205298 42.6061514
11569 -71.1779204 42.4957843
11570 -71.4091321 42.2719561
11571 -71.4868502 42.5802569
11572 -70.997352 42.401023
11573 -71.019336 42.095742
11574 -71.641372 42.344695
11575 -71.0899474 42.3626519
11576 -71.0898819 42.3626846
11577 -71.0899915 42.3626872
11578 -71.05016 42.17777
11579 -71.0899721 42.3627682
11580 -71.4062709 42.3014166
11581 -71.385696 42.692977
11582 -71.0332191 42.2813862
11583 -71.1484435 42.6280112
11584 -71.3255412 42.6078693
11585 -71.083177 42.433898
11586 -71.22015 42.26888
11587 -71.21495 42.18973
11588 -71.445553 42.329826
11589 -71.0023921 42.4040797
11590 -71.386711 42.080502
11591 -71.03292 42.27074
11592 -71.607126 42.066885
11593 -70.968067 42.439587
11594 -71.0628067 42.1002795
11595 -71.353071 42.599467
11596 -71.110774 42.473851
11597 -71.125966 42.673234
11598 -70.8780337 42.7997983
11599 -71.399494 42.492636
11600 -71.30578 42.18685
11601 -71.0734775 41.9594973
11602 -71.2261733 42.167268
11603 -71.1481445 42.5245799
11604 -71.035558 41.905808
11605 -71.5800173 42.3944492
11606 -71.093047 41.902444
11607 -71.354042 41.894241
11608 -71.240829 42.171722
11609 -71.255648 42.027222
11610 -71.298844 42.462669
11611 -70.7211676 42.6184734
11612 -71.014193 42.018235
11613 -71.2338858 42.4106
11614 -70.9439166 42.4846869
11615 -71.71908 42.320983
11616 -71.4407606 42.4729487
11617 -71.4408004 42.4729156
11618 -71.6230976 42.3474811
11619 -71.0195433 42.2356223
11620 -71.021305 42.07277
11621 -71.1782558 42.3290743
11622 -71.1549695 42.4919468
11623 -70.9646765 42.4633546
11624 -70.841906 42.043725
11625 -71.5261319 42.2916478
11626 -71.0016904 42.2482644
11627 -71.5932617 42.4306604
11628 -71.4495852 42.4773301
11629 -70.960684 42.707305
11630 -70.891239 42.2411648
11631 -71.0928728 42.2625615
11632 -71.475911 42.094255
11633 -71.214954 42.275868
11634 -70.993744 42.523683
11635 -71.102134 42.475157
11636 -71.0112573 42.1548887
11637 -70.995046 42.830387
11638 -71.2761205 42.3123592
11639 -70.96401 42.21284
11640 -70.939917 42.469929
11641 -71.20436 42.1697
11642 -70.992071 42.516688
11643 -70.9561732 42.1888741
11644 -71.2526387 42.3272179
11645 -71.3605315 42.3011073
11646 -71.4016058 42.0648522
11647 -71.040834 41.908661
11648 -70.632074 41.93339
11649 -70.944299 42.4673857
11650 -71.040489 42.413402
11651 -71.009262 42.058582
11652 -70.880629 42.114057
11653 -71.06128 42.088491
11654 -71.0943338 42.2656044
11655 -71.004203 42.818379
11656 -70.959215 42.488558
11657 -71.609665 42.393464
11658 -71.395811 42.115464
11659 -70.898564 42.542607
11660 -70.9389002 42.4635112
11661 -71.705676 42.1147964
11662 -70.9995005 42.4099774
11663 -71.546609 42.214158
11664 -70.860414 42.567682
11665 -71.475844 42.094356
11666 -71.06998 42.125776
11667 -71.291726 42.32786
11668 -71.0787277 42.1976936
11669 -71.048625 42.398912
11670 -71.18668 42.19777
11671 -71.3131134 42.6482243
11672 -71.0771306 42.7814818
11673 -71.03092 42.75848
11674 -71.4840011 42.5390609
11675 -71.426008 42.571015
11676 -71.713979 42.249779
11677 -71.552085 42.14711
11678 -70.71714 42.015079
11679 -71.5966217 42.3610695
11680 -71.246719 42.652574
11681 -70.9444603 42.7521312
11682 -70.9448321 42.7523912
11683 -71.0272443 42.4092594
11684 -70.996214 42.23321
11685 -70.8802212 42.5571611
11686 -70.948156 42.485265
11688 -71.482434 42.356183
11689 -71.2963865 41.969223
11690 -71.2995665 42.269338
11691 -71.3400616 42.6061583
11692 -71.033509 42.090291
11693 -71.443193 42.681125
11694 -71.0775395 42.4270097
11695 -71.0630014 42.3509579
11696 -70.9868323 42.540129
11697 -71.125384 42.341002
11698 -70.682528 41.765406
11699 -71.091872 42.307696
11700 -71.326411 42.413878
11701 -71.1575046 42.5844782
11702 -70.599622 41.875113
11703 -71.1489448 42.6802737
11704 -71.2776086 42.4860882
11705 -70.946807 42.464211
11706 -71.0230434 42.287445
11707 -71.0667814 42.3353442
11708 -71.0649661 42.3354694
11709 -71.1026447 42.259282
11710 -71.01439 42.26665
11711 -70.710457 42.091658
11712 -70.9024061 42.2376891
11713 -71.7019186 42.5364767
11714 -71.599858 42.631294
11715 -71.3970766 42.3209919
11716 -71.2154865 42.0331779
11717 -71.032497 42.0798
11718 -71.121037 42.53663
11719 -71.0628816 42.3611826
11720 -71.0692518 42.3347268
11721 -70.848038 41.806352
11722 -71.414927 42.611903
11723 -71.525397 42.277919
11724 -71.317652 41.973547
11725 -71.48987 42.303667
11726 -71.546029 42.345817
11727 -71.1132712 42.473023
11728 -71.0183282 42.4340938
11729 -70.978136 41.987435
11730 -71.07747 42.25455
11731 -71.223413 42.3449381
11732 -70.9956418 42.2538844
11733 -70.8799966 42.557665
11734 -71.125611 42.70066
11735 -71.0649278 42.3725142
11736 -71.0040152 42.4212595
11737 -71.20119 42.48849
11738 -70.970747 42.508805
11739 -70.706713 41.944097
11740 -71.0246221 42.2401657
11741 -71.604282 42.397717
11742 -71.237529 42.3676533
11743 -71.202656 42.189382
11744 -71.607767 42.360586
11745 -71.106545 42.469629
11746 -71.317712 41.953423
11747 -71.1570547 42.451644
11748 -71.01594 42.821626
11749 -71.425661 42.091417
11750 -71.05981 42.31019
11751 -70.841572 42.043503
11752 -71.0600661 42.3100764
11753 -70.9827238 42.7336233
11754 -71.014619 42.110053
11755 -71.0023738 42.2499251
11756 -71.2055002 42.5641322
11757 -71.2591172 42.5182885
11758 -71.3482156 42.2857163
11759 -71.181481 42.319047
11760 -71.1402226 42.3486023
11761 -71.226119 42.018201
11762 -71.2475785 41.9461454
11763 -71.2053085 42.5643488
11764 -71.2288599 42.4448967
11765 -71.3603582 42.3145068
11766 -71.361042 42.3143089
11767 -71.3605277 42.3146202
11768 -71.3296033 42.3283989
11769 -70.968071 42.479882
11770 -71.3291798 42.3285838
11771 -71.365092 42.62247
11772 -71.3070826 42.3351949
11773 -71.3070913 42.3353614
11774 -71.4197206 42.6757937
11775 -71.3065569 42.3353551
11776 -71.0593005 42.3249474
11777 -71.2773499 42.3387494
11778 -71.546294 42.487394
11780 -71.503853 42.008835
11781 -71.658055 42.307232
11782 -71.53248 42.305471
11783 -71.45442 42.459928
11784 -71.5613458 42.2887483
11785 -70.834732 42.152046
11786 -71.091037 42.517553
11787 -70.965544 42.1695921
11788 -71.1913261 42.3698749
11789 -71.586185 42.430198
11790 -71.0278712 42.1554381
11791 -70.830131 42.559834
11792 -71.062172 42.310776
11793 -71.0387056 42.1689357
11794 -71.552013 42.349005
11795 -71.0360031 42.2821632
11796 -71.062675 42.310288
11797 -71.50935 42.148193
11798 -70.978434 42.009479
11799 -71.27225 42.13854
11800 -71.019329 42.09129
11801 -71.059975 42.309572
11802 -71.404858 42.567611
11803 -70.826201 42.685629
11804 -70.969898 42.714537
11805 -71.088248 42.202482
11806 -71.0020757 42.2517757
11807 -71.1463458 42.5046436
11808 -71.091941 42.321692
11809 -71.5587025 42.2892567
11810 -70.9942535 42.8301345
11811 -71.3124 42.19727
11812 -70.9455303 42.5457967
11813 -71.381598 41.947884
11814 -70.95567 42.19675
11815 -71.2256335 42.0915682
11816 -71.093146 42.3208
11817 -71.09404 42.320071
11818 -71.2369161 42.383104
11819 -71.2513164 42.338842
11820 -70.949076 42.53331
11821 -71.719537 42.324954
11822 -71.337705 42.419215
11823 -71.041884 42.010938
11824 -71.596952 42.637795
11825 -70.91627 41.893032
11826 -71.034196 42.226667
11827 -71.622912 42.098011
11828 -71.0163389 42.861684
11829 -70.879345 42.5267543
11830 -71.048868 42.023101
11831 -71.2320597 42.2679719
11832 -70.8872433 42.5213512
11833 -70.970665 42.693929
11834 -71.288819 41.988751
11835 -71.364306 42.6225793
11836 -70.94878 42.23757
11837 -71.7110321 42.2791262
11838 -70.948925 42.103605
11839 -71.1355493 42.4529083
11840 -71.6232123 42.3574656
11841 -71.28023 42.24432
11842 -71.1352561 42.5198473
11843 -71.1193535 42.3882024
11844 -71.1519518 42.4796899
11845 -71.624102 42.574935
11846 -71.139066 42.353791
11847 -71.4921254 42.2959706
11848 -71.03064 42.071069
11849 -70.709322 41.977801
11850 -71.00862 42.030587
11851 -71.0041164 42.2481503
11852 -71.1733764 42.3327885
11853 -71.30848 42.643678
11854 -70.604944 41.876403
11855 -70.938352 42.726199
11856 -71.090483 42.040046
11857 -71.2472327 42.5466186
11858 -71.574781 42.13479
11859 -70.725891 42.191852
11860 -71.009403 42.414643
11861 -71.24253 42.309604
11862 -71.2890254 42.6186072
11863 -71.318674 42.660029
11864 -71.2354725 42.3779864
11865 -71.1142894 42.3758078
11866 -71.414749 42.288118
11867 -71.2919105 42.6242702
11868 -70.988333 42.830982
11869 -70.8925335 42.236102
11870 -71.307873 42.644923
11871 -71.5754108 42.3473458
11872 -71.1515 42.16246
11873 -71.297086 41.869779
11874 -71.0764703 42.4131737
11875 -71.0766381 42.4074595
11876 -71.258846 42.51934
11877 -71.0650835 42.2050787
11878 -71.1268825 42.4803563
11879 -71.0050465 42.4211075
11880 -71.289448 42.457395
11881 -71.48323 42.143389
11882 -71.0283655 42.007112
11883 -71.1522459 42.479281
11884 -70.9993179 42.2458354
11885 -71.344318 42.606283
11886 -71.6232811 42.3578167
11887 -71.2171525 42.3064391
11888 -71.720487 42.324592
11889 -70.792894 42.004692
11890 -71.300196 42.614492
11891 -71.594643 42.36087
11892 -71.3032979 42.4431621
11893 -71.0175539 42.4314961
11894 -71.667419 42.4450678
11895 -70.8592649 42.2431693
11896 -71.0909907 42.451278
11897 -70.799676 42.046286
11898 -71.2542793 42.5866328
11899 -71.200742 42.502788
11900 -71.123111 41.9620432
11901 -71.3327532 42.6068068
11902 -71.3841241 42.0585009
11903 -71.3249994 42.6071537
11904 -71.06122 42.4569682
11905 -71.3778416 42.2977407
11906 -70.9104189 42.5212907
11907 -71.4529548 42.2916614
11908 -71.1573978 42.6267033
11909 -71.0174252 42.4315341
11910 -71.584546 42.524085
11911 -71.0766335 42.423563
11912 -70.961067 42.708623
11913 -71.064894 42.070786
11914 -71.2719053 42.4219442
11915 -71.126031 42.500731
11916 -71.39373 42.14046
11917 -71.080132 42.428739
11918 -71.2920745 42.6171504
11919 -71.253593 42.03097
11920 -71.4347233 42.5224883
11921 -71.665937 42.06825
11922 -71.2542261 42.5876326
11923 -71.544245 42.486817
11924 -71.1619854 42.697385
11925 -70.9643903 42.7088506
11926 -70.91226 41.90123
11927 -71.137058 42.704553
11928 -71.31759 42.652561
11929 -71.2513654 42.3769618
11930 -71.2455331 42.315748
11931 -71.318454 42.6140786
11932 -70.8915816 42.5096669
11933 -70.8518886 42.5653174
11934 -70.545102 41.925246
11935 -71.10233 42.20889
11936 -70.973953 42.058468
11937 -71.2762403 42.4942929
11938 -71.39472 42.10719
11939 -71.2468945 42.3464259
11940 -70.974322 42.502821
11941 -71.3753204 42.2841331
11942 -71.04189 42.16331
11943 -71.270668 42.3407583
11944 -70.980672 42.139594
11945 -71.1907603 42.1801564
11946 -71.3129129 42.3061691
11947 -71.0311766 42.2444858
11948 -71.280952 42.538571
11949 -70.774201 42.227665
11950 -71.3197418 42.6319227
11951 -71.04137 42.16261
11952 -71.092414 42.510356
11953 -70.9939012 42.5198604
11954 -70.962136 42.471753
11955 -70.9959764 42.2427726
11956 -71.280309 42.618369
11957 -71.1867694 42.4879611
11958 -71.3164049 42.5900777
11959 -70.970189 42.198921
11960 -71.2764 42.572608
11961 -71.1369671 42.4526569
11962 -71.029043 42.711771
11963 -71.06519 42.17017
11964 -71.310487 42.453415
11965 -71.532514 42.669064
11966 -71.1570634 42.2613457
11967 -71.0422104 42.3502544
11968 -71.0438658 42.3510846
11969 -71.34435 42.404061
11970 -71.004311 42.402367
11971 -71.038452 42.166068
11972 -71.3087718 42.6319433
11973 -71.0046608 42.2529734
11974 -70.963774 42.708536
11975 -71.464992 42.2605176
11976 -71.47293 42.546458
11977 -71.3246181 42.6264401
11978 -71.372205 41.908042
11979 -71.2087743 42.3508332
11980 -71.24522 42.04757
11981 -71.266566 42.524519
11982 -71.1396931 42.7037855
11983 -71.0728771 42.3830578
11984 -71.364805 42.3962462
11985 -71.2495739 42.3239682
11986 -70.705822 42.000273
11987 -71.2492866 42.3239396
11988 -71.3196114 41.9342703
11989 -71.14241 42.6863936
11990 -70.9651036 42.7093511
11991 -71.1849753 42.3571463
11992 -71.3064967 41.9522487
11993 -70.962501 42.712655
11994 -71.0226281 42.8168292
11995 -71.1581896 42.6264538
11996 -71.5752254 42.3328377
11997 -71.434171 42.575811
11998 -70.991394 42.829232
11999 -71.683948 42.106159
12000 -71.3168021 42.6410133
12001 -71.564725 42.40825
12002 -71.276084 42.625267
12003 -71.0820266 41.8966991
