ID avtt sigmatt
8408 43 0
86898 6 0
68126 27 0
7981 15 0
21777 14 0
99194 34 0
83506 4 0
32290 7 0
24380 3 0
2452 10 0
18480 3 0
80326 10 0
14183 3 0
80322 3 0
37426 8 0
7752 42 0
300 15 0
48364 5 0
48365 13 0
1549 5 0
3381 3 0
3380 15 0
45413 17 0
70547 14 0
40923 14 0
1376 25 0
101968 251 0
33174 29 0
62188 54 0
2154 13 0
301 6 0
54972 30 0
70964 29 0
98414 13 0
106576 47 0
82128 8 0
104984 56 0
21820 25 0
82126 25 0
67812 8 0
3673 3 0
24850 4 0
104482 22 0
18952 3 0
24731 6 0
62364 7 0
82532 25 0
22541 7 0
100820 70 0
60119 9 0
93432 10 0
21391 13 0
24809 9 0
67496 5 0
82522 51 0
82556 80 0
31746 15 0
22547 36 0
37829 40 0
90208 6 0
70941 46 0
86012 5 0
39147 6 0
29615 5 0
86014 12 0
21776 9 0
30757 14 0
85838 4 0
13830 5 0
78012 16 0
30143 3 0
36979 94 0
101414 13 0
61239 5 0
8456 7 0
12762 80 0
52614 6 0
62103 27 0
17221 37 0
51183 148 0
56901 3 0
62427 6 0
60953 5 0
43989 13 0
7271 9 0
43990 7 0
37960 9 0
29623 22 0
74328 10 0
22331 3 0
22332 8 0
78474 3 0
14650 18 0
69925 29 0
18043 14 0
55846 14 0
98774 3 0
45143 7 0
18913 28 0
69828 23 0
74280 22 0
6999 10 0
63685 6 0
98136 4 0
7269 25 0
54355 64 0
19632 112 0
19634 5 0
103008 46 0
43988 5 0
98492 20 0
37282 21 0
20828 4 0
4346 4 0
61127 4 0
36980 97 0
9645 4 0
64252 31 0
68642 24 0
45142 216 0
49946 8 0
84770 10 0
86322 7 0
27097 17 0
19167 10 0
10672 25 0
76252 98 0
80544 52 0
43131 24 0
57054 38 0
18883 4 0
56400 25 0
43991 4 0
43130 6 0
21288 4 0
11205 7 0
81862 141 0
45871 4 0
94058 8 0
51184 6 0
54543 24 0
24921 3 0
20015 41 0
56856 41 0
40144 4 0
40230 22 0
40145 36 0
40256 4 0
21286 4 0
81860 4 0
53988 4 0
34171 9 0
31048 22 0
86750 11 0
91898 6 0
55135 9 0
62619 4 0
47625 4 0
60952 27 0
17661 160 0
40031 11 0
99988 104 0
68981 36 0
2151 37 0
26671 8 0
41259 6 0
75106 4 0
8611 3 0
41254 10 0
66745 6 0
11822 7 0
60705 12 0
41742 21 0
63628 17 0
62719 10 0
68073 12 0
46066 11 0
94168 27 0
14340 22 0
37929 5 0
37427 27 0
46259 14 0
45820 104 0
79788 20 0
82560 105 0
39612 9 0
73178 44 0
4215 7 0
73936 63 0
44011 5 0
21339 95 0
7582 16 0
28687 9 0
96862 3 0
28327 6 0
104734 5 0
41178 4 0
92982 96 0
10176 5 0
25822 36 0
90386 72 0
30079 10 0
68983 3 0
7586 4 0
22838 85 0
70438 4 0
106292 23 0
90350 6 0
62210 5 0
38141 9 0
54182 5 0
106294 270 0
70432 23 0
754 43 0
22048 3 0
101020 12 0
7590 14 0
41088 14 0
21326 3 0
35400 24 0
62590 32 0
31131 7 0
74604 14 0
7588 5 0
51783 17 0
63358 8 0
67612 28 0
63684 3 0
29848 4 0
50677 4 0
95394 6 0
50678 10 0
54948 10 0
12895 14 0
12939 3 0
60420 3 0
4698 27 0
37371 56 0
105358 13 0
90878 158 0
60423 4 0
60414 3 0
95800 18 0
68111 13 0
23331 9 0
69547 17 0
97622 46 0
54401 48 0
59681 6 0
43784 3 0
8569 5 0
47694 9 0
6567 4 0
47206 5 0
47209 8 0
47204 3 0
17590 16 0
61771 15 0
12452 10 0
24540 6 0
47210 6 0
47207 12 0
19541 4 0
55037 4 0
99094 5 0
47212 12 0
92060 3 0
48174 13 0
64613 8 0
47214 5 0
47213 16 0
58051 3 0
69571 13 0
9983 19 0
69572 3 0
13132 4 0
46671 4 0
13134 3 0
91142 6 0
39608 5 0
92028 4 0
66640 34 0
63132 5 0
46504 34 0
104706 138 0
106148 6 0
70131 4 0
40788 105 0
40786 8 0
65010 12 0
72138 51 0
72912 80 0
34604 87 0
61548 4 0
3708 4 0
38065 8 0
38064 3 0
38068 9 0
12814 3 0
3714 29 0
65025 19 0
39610 6 0
91144 9 0
65027 8 0
70129 80 0
106146 4 0
12813 70 0
47211 5 0
12819 24 0
28907 135 0
85636 31 0
90680 22 0
38719 36 0
34745 9 0
51243 6 0
19485 6 0
4034 4 0
32904 6 0
79642 20 0
16889 4 0
19466 8 0
72892 4 0
38721 25 0
3633 4 0
72894 102 0
4036 21 0
52515 11 0
50749 3 0
60270 13 0
61610 9 0
101566 7 0
56208 4 0
79906 3 0
17575 6 0
82512 436 0
24210 7 0
83396 353 0
76724 7 0
82864 16 0
98650 15 0
55729 11 0
50923 10 0
96426 3 0
71248 13 0
55583 11 0
208 13 0
13868 12 0
101570 46 0
61615 14 0
42803 16 0
50913 10 0
50934 15 0
61605 7 0
61583 7 0
61614 6 0
101600 7 0
50922 21 0
69575 36 0
61552 46 0
61608 7 0
29110 4 0
51384 4 0
74230 38 0
6828 19 0
50921 7 0
50935 14 0
55150 26 0
101602 10 0
61575 5 0
12716 8 0
61550 20 0
101574 4 0
35205 14 0
87808 17 0
7997 10 0
43068 3 0
61606 5 0
50915 8 0
50933 7 0
50916 29 0
61611 5 0
101610 7 0
34832 14 0
61612 5 0
92694 48 0
64199 31 0
43077 40 0
103170 136 0
50932 12 0
50918 7 0
25145 8 0
50917 19 0
96428 3 0
37946 6 0
46670 7 0
101392 30 0
101394 34 0
71494 67 0
61197 30 0
642 71 0
105778 99 0
101396 120 0
69384 111 0
61199 34 0
18005 60 0
80130 16 0
18271 44 0
61201 120 0
63017 111 0
102386 102 0
101398 191 0
47354 4 0
53932 19 0
94658 4 0
61203 191 0
101400 108 0
65397 81 0
103902 87 0
84432 5 0
26337 3 0
54957 8 0
72486 548 0
61205 108 0
2734 146 0
55278 6 0
55602 3 0
41912 18 0
32897 5 0
86440 12 0
15264 9 0
4197 12 0
57609 5 0
17534 9 0
61761 4 0
42713 3 0
58339 14 0
1109 27 0
22981 3 0
78360 3 0
22980 9 0
14466 10 0
72346 5 0
